dataPublicada,autor_anonimo,texto,sentimento,tipoInteracao
2022-10-08 13:14:00,742,"Há mais ou menos 1 anos e meio eu me vi decidida a querer mudar, eu mergulhei de cabeça eu um projeto que eu meio que desconhecia, mas por incrível que pareça, eu acreditei que iria dar certo desde o primeiro dia.  Os processos que passei até chegar aqui não foram fáceis… noites viradas estudando, me dedicando 100% para entender o que de melhor nós poderíamos fazer, para superar todas as expectativas. Me sinto honrada em representar uma equipe literalmente “de milhões” rs.  Muito obrigada de coração á todos os envolvidos. pablopinuelo e thogarcia pela confiança no meu trabalho, edson.santos.investimentos e artgrossi por conduzir nossa equipe com maestria, aos que estiveram comigo desde o início, especialmente giovannasanchetta luispereira.aai elieloliveira_07 por todos os dias e algumas noite em que trocamos experiências, ensinando uns aos outros, ligando sem parar na salinha do 17, á toda equipe do nosso escritório e aos novos integrantes do nosso departamento, que estão chegando com tudo!  Por fim, que fizemos juntos até agora já fez uma enorme diferença na vida de centenas de pessoas.   Prosseguimos nessa jornada com mais dedicação do que nunca. Se fizemos muito em apenas um ano, imaginem o que poderemos fazer em três.. seis..  Os 8 bi já é nosso! Rs  Mais uma vez, cordierinvestimentos obrigada pela prêmio “Best Perfomance Advisory 2022” 💙  btgpactual",POSITIVE,marcação
2022-10-08 13:39:00,4931,"Está no ar a carteira recomendada de fundos imobiliários 🚀   Arraste pro lado e confira os ativos recomendados para o mês de outubro!   Para ler o relatório completo, é só acessar a área de análises no site do btgpactual. 😉",POSITIVE,marcação
2022-10-08 14:07:00,4935,"Gostaria de agradecer imensamente a todos da cordierinvestimentos Porém em especial, eu gostaria de agradecer a minha equipe que está comigo diariamente, cada dia ao lado de vocês é um aprendizado. 🚀  Gostaria de agradecer ao meu líder elieloliveira_07 se não fosse por você eu não teria me desenvolvido tão bem aqui e também na vida. 🚀  Muito obrigado pela oportunidade pablopinuelo e thogarcia é uma honra poder fazer parte desse time, e se não fosse por vocês nada disso teria acontecido. 🚀💙  #quemtemtimetemtudo  btgpactual",POSITIVE,marcação
2022-10-08 17:28:00,4936,"@paulorodopoulos Olá somos do Poder Arkad, nossa filosofia é criar um sistema de juros compostos a seu favor a chamada bola de neve mas a seu benefício. Eu faço um convite a você para olhar nosso conteúdo, se gostar nos siga, deixe um feedback para que possamos melhorar. Grandes projetos estão surgindo quem estiver seguindo tera a oportunidade antes que outras pessoas, saiba que quem chega na frente bebe água limpa e fresca. Tmj",NEGATIVE,resposta
2022-10-08 17:28:00,4936,"@claudinhocrs estudo e café kkkkk ótima combinação, no meu canal temos posts diários. Da uma conferida lá, obrigado.",NEUTRAL,resposta
2022-10-08 17:28:00,4936,"@deivide.ecb Olá somos do Poder Arkad, nossa filosofia é criar um sistema de juros compostos a seu favor a chamada bola de neve mas a seu benefício. Eu faço um convite a você para olhar nosso conteúdo, se gostar nos siga, deixe um feedback para que possamos melhorar. Grandes projetos estão surgindo quem estiver seguindo tera a oportunidade antes que outras pessoas, saiba que quem chega na frente bebe água limpa e fresca. Tmj",NEGATIVE,resposta
2022-10-08 17:22:00,4936,Boa pergunta meu amigo também gostaria de saber.,POSITIVE,resposta
2022-10-08 17:16:00,4288,btgpactual  ago.social   #meninasabores  #docesdememoriaafetiva  #licoresartesanais,NEUTRAL,marcação
2022-10-08 17:35:00,4937,@xpinvestimentos @btgpactual @investingcombrasil,NEUTRAL,comentário
2022-10-08 18:00:00,4938,Time de milhões 💙 cordierinvestimentos  btgpactual,NEUTRAL,marcação
2022-10-08 18:51:00,3445,"Nosso cofundador rogedankien bateu um super papo com marcusbuaiz para o podcast Conselhos de Negócio da btgpactual!  Conversar sobre nossa história é sempre muito especial, com Marcus foi ainda mais incrível! O episódio saiu hoje, confiram no perfil da btgpactual 🤩💧💙",NEUTRAL,marcação
2022-10-08 19:12:00,4939,Equipe de SDRs que são os jovens talentos da Cordier.   Quem tem time tem tudo!  cordierinvestimentos btgpactual,NEGATIVE,marcação
2022-10-08 19:33:00,4940,👏👏,NEUTRAL,comentário
2022-10-08 19:53:00,1964,"""É HOJE as 22:25h *  O programa """"Rav Sany Live Show” na TV Gazeta será incrível!  Além das mensagens de vida do 1º bloco, Rav Sany recebe o sócio do banco  BTG PACTUAL Marcelo Flora, ele que chegou como estagiário e se transformou em um dos sócios desse banco que hoje é um dos maiores do Brasil!  Flora compartilhou a linda história do banco, deu dicas valiosas para quem quer crescer na carreira e conhecer mais sobre o mercado financeiro, e atingir cada vez mais sucesso na vida.  *Transmissão em nível nacional pela TV Gazeta*  Esperamos vocês!!!  Siga o Rav Sany nas Redes Sociais:  https://www.instagram.com/byravsany/?hl=pt-br -Instagram-  https://youtube.com/c/byravsany -YouTube-  https://www.facebook.com/ByRavSany/ -Facebook-""",NEUTRAL,marcação
2022-10-08 20:48:00,4941,"Matéria tendenciosa, @seudinheiro faz parte da @empiricus que faz parte do @btgpactual o mesmo banco que caiu em várias ações de corrupção! Precisa dizer algo mais? Dúvida...? Apenas pesquise e tire suas próprias conclusões. Em 2022 @jairmessiasbolsonaro embora imperfeito é o melhor para o Brasil! 🇧🇷🇧🇷",NEGATIVE,comentário
2022-10-08 21:27:00,4942,"Eu estava tão para baixo até ser apresentado a @anderson_shalia.fx e minha vida deu uma boa virada, sempre recomendarei esta plataforma a qualquer momento @anderson_shalia.fx",POSITIVE,comentário
2022-10-08 21:31:00,4943,Time de Curitiba da Cordier Investimentos em nosso evento Visão 2022 realizado ontem no Banco BTG Pactual!,NEUTRAL,marcação
2022-10-08 22:54:00,4944,btgpactual,NEUTRAL,marcação
2022-10-08 23:43:00,4945,"@felipe.martinsdafonseca  Na tela dela esta  a Plataforma da ProfitPro , A melhor que  existe no Brasil da @nelogica_brasil  e a corretora e a @btgpactual",NEUTRAL,comentário
2022-10-09 00:20:00,4483,E tudo que eu posto e notificação de um aplicativo do @btgpactual pois o @paypal @josealmirfeitosa mandou uma receita psiquiatra e crime não acha @geraldoluistv .,NEGATIVE,comentário
2022-10-09 00:16:00,4946,"Prósperidade e sucesso !!! Que venham muitos anos pela frente !!! Feliz por fazer parte dessa história, apesar de ser recente na minha vida 😁 👏🏻👌🏻🚀",POSITIVE,comentário
2022-10-09 02:26:00,4088,👏👏👏,NEUTRAL,comentário
2022-10-09 08:43:00,4920,"_salomoney já estou comprando uma chuteira, hein?!  Imagina se dá tcinvestimentos x empiricus + _vitreo + btgpactual + mmakers.oficial na final?   Com transmissão na tcradiooficial com narração de leolevatti e comentários de farialima.elevator   Já estamos dentro, se vocês aceitarem.",NEUTRAL,marcação
2022-10-09 09:21:00,1284,"Na sexta-feira (07), durante o #Visão22, evento anual da cordierinvestimentos, recebi o prêmio de melhor performance do ano na área corporate.  Um trabalho que começou em 2019 e que agora começa a dar frutos.  É o resultado do esforço de todo o time corporate da Cordier, na busca por entregar aos nossos clientes PJ o melhor atendimento e as melhores soluções financeiras junto ao btgpactual.  Muito obrigado a todo time! 🏆  #corporate #btgpactual #assessoriadeinvestimentos #aai #investimentos",POSITIVE,marcação
2022-10-09 09:19:00,4598,"Como pode um investidor de direita…. Investir em um Bco de esquerda q apoia invasão de terras, de imóveis urbanos, o aborto, a roubalheira do PT….",NEGATIVE,comentário
2022-10-09 10:05:00,697,"Mais um episódio da segunda temporada de Conselhos de Negócios. Desta vez, o nosso parceiro marcusbuaiz recebe Rodrigo Gedankien, sócio e cofundador da Água na Caixa. Rodrigo conta como ele e sua sócia tiveram a ideia e construíram uma marca inovadora vendendo um produto simples. Confira um pedaço da conversa.  O vídeo completo já está disponível no YouTube da AMG Capital.  >>LINK: https://youtu.be/LPSRW0SuRtE  🖥 www.amgcapital.com.br 📧 E-mail: contato@amgcapital.com.br  Credenciados a btgpactual  ☎ Telefones: São Paulo (11) 3077 4600 Porto Alegre (51) 3557 1880 Florianópolis (48) 3371 4611  ‼ DISCLAIMER: Este post é de caráter informativo e não constitui uma oferta de compra ou de venda de ativos financeiros.  #AMGCapital #btgpactual #Investimentos #Ações #FIIs #TesouroDireto #LCI #LCA #CDB #ETFs #Debêntures #IR #economia #ibovespa #educaçãofinanceira",NEGATIVE,marcação
2022-10-09 10:19:00,697,"Mais um episódio da segunda temporada de Conselhos de Negócios. Desta vez, o nosso parceiro marcusbuaiz recebe Rodrigo Gedankien, sócio e cofundador da Água na Caixa. Rodrigo conta como ele e sua sócia tiveram a ideia e construíram uma marca inovadora vendendo um produto simples.   🖥 www.amgcapital.com.br 📧 E-mail: contato@amgcapital.com.br  Credenciados a btgpactual  ☎ Telefones: São Paulo (11) 3077 4600 Porto Alegre (51) 3557 1880 Florianópolis (48) 3371 4611  ‼ DISCLAIMER: Este post é de caráter informativo e não constitui uma oferta de compra ou de venda de ativos financeiros.  #AMGCapital #btgpactual #Investimentos #Ações #FIIs #TesouroDireto #LCI #LCA #CDB #ETFs #Debêntures #IR #economia #ibovespa #educaçãofinanceira",NEGATIVE,marcação
2022-10-09 11:31:00,4947,👏👏👏👏,NEUTRAL,comentário
2022-10-09 12:15:00,4290,Estamos no mês do Outubro Rosa e nada melhor que trazer a conscientização da importância do exame de mama com os nossos docinhos artesanais feito com muito carinho para o encerramento do curso imersão empreendedora promovido pelo btgpactual em parceria com a ago.social .,NEUTRAL,marcação
2022-10-09 12:38:00,4290,"Um sábado maravilhoso de muito aprendizado com mulheres inspiradoras obrigada equipe ago.social e btgpactual ,obrigada a cada empreendedora que esteve conosco neste encontro maravilhoso, vocês  são demais 😍👏👏amei conhecer cada uma de vocês e obrigada adeliarodriguezs e chefalessandraguilherme por compartilhar conosco a trajetória de muita luta ,mas também de sucesso de vocês.  #mulheresdesucesso  #mulheresempoderadas  #mulheresempreendedoras  #lugardemulheréondeelaquiser  #juntassomosmaisfortes  #mulherespretas",POSITIVE,marcação
2022-10-09 15:12:00,4948,"Ontem concluímos esse Extraordinário Workshop Para Mulheres Empreendedoras, Do qual tivemos a Honra e Privilégio  em sermos  selecionadas pela ago.social Com Total iniciativa $ do Maior Banco de Investimentos da América Latina,  Sediado no Brasil  btgpactual , Minha Profunda gratidão por esse Acolhimento a nós Mulheres Negras, indígenas, AfroIndigenas, perifericas , Empreendedoras e A cima de Tudo Guerreiras! É sabido o quanto é difícil empreender no Brasil,  principalmente pra Nós,  Essa Rica conexão Me Abriu ainda mais minha Visão Empreendedora e recarregou minha Bateria Emocional,  Física e Espiritual.  Deixo 2 palavras que me faz definir toda essa maravilhosa experiência com essas duas Extraordinárias empresas;  #gratidao e #expansão",NEGATIVE,marcação
2022-10-09 15:19:00,4948,Gratidão 💙  Workshop de Conexão e Expansão...🚀,POSITIVE,marcação
2022-10-09 16:05:00,4913,"Oi pessoal, tudo bem? Hoje vim reforçar um convite que venho fazendo para vocês... na semana que vem teremos a MAIOR conferência sobre economia, finanças e política do btgpactual  Esse ano será a 23ª edição e acontecerá terça e quarta-feira.   É muito importante ouvir a opinião de grandes personalidades do mercado para nos anteciparmos aos movimentos econômicos nacionais e internacionais.  Eu estou superansioso e vocês? Não se esqueçam de se inscrever no link da bio!",POSITIVE,marcação
2022-10-09 16:16:00,4949,"Daiane, isso é forte viu. 😢👏👏👏",POSITIVE,comentário
2022-10-09 16:59:00,4950,"Ainda sobre o 2º evento voltado para a comunidade trader do btgpactual…  Vai aí um resumo de tudo que rolou!   Foi um prazer enorme receber convidados tão especiais como , , e  e compartilhar um dia de operação na bolsa ao lado de vocês, nossos clientes e seguidores!   Obrigado por fazerem parte da nossa história e por nos permitirem fazer parte da história de vocês. Que venham os próximos encontros! 🚀📈🤟🏼",POSITIVE,marcação
2022-10-09 16:52:00,4913,"Que atire a primeira pedra quem nunca teve o sonho da casa própria...  Com o simulador de investimentos, fica mais fácil traçar um planejamento financeiro pra atingir esse ou qualquer outro objetivo.  Acesse o site do btgpactual e receba uma carteira personalizada de acordo com o seu perfil, tempo e valor pra investir.",POSITIVE,marcação
2022-10-09 18:12:00,4913,"""#Repost btgpactual ・・・ Você sabe o que é FMP? Através deste fundo, você pode investir até 50% dos recursos do seu Fundo de Garantia em ações de empresas que estão em processo de privatização, como é o caso da Eletrobras. E o que você ganha com isso? Essa é uma ótima alternativa se você busca um rendimento maior do que o Fundo de Garantia oferece.  Preparamos um vídeo que explica tudo o que você precisa saber sobre o FMP e ter melhores rendimentos aqui no BTG Pactual.  IMPORTANTE: As informações contidas nesta apresentação não podem ser consideradas como única fonte de informações no processo decisório do investidor, que, antes de tomar qualquer decisão, deverá realizar uma avaliação minuciosa do produto e respectivos riscos, face aos seus objetivos pessoais e ao seu perfil de risco (""""Suitability""""). RENTABILIDADE PASSADA NÃO REPRESENTA GARANTIA DE RENTABILIDADE FUTURA. Assim, não é possível prever o desempenho futuro de um investimento a partir da variação de seu valor de mercado no passado. O BTG não assume que os investidores vão obter lucros, nem se responsabiliza pelas perdas. FUNDOS DE INVESTIMENTO NÃO CONTAM COM GARANTIA DO ADMINISTRADOR, DO GESTOR, DE QUALQUER MECANISMO DE SEGURO OU FUNDO GARANTIDOR DE CRÉDITO – FGC. É recomendada a leitura cuidadosa do Formulário de Informações Complementares e regulamento do fundo de investimento pelo investidor ao aplicar seus recursos.  BTG PACTUAL REFERENCE FUNDO MÚTUO DE PRIVATIZAÇÃO DO FGTS ELETROBRAS CNPJ n.º 45.560.774/0001-05""",NEGATIVE,marcação
2022-10-09 18:20:00,3603,Nosso agradecimento ao patrocinador máster deltaflow  btgpactual que vestiram nossa causa.   jjonas13 e crisb_16   #b1b2 #resenhab1b2 #futevolei #resenha #samba #pagode #campeonato #jonas #cristian #salgadinho #deltaflow,NEUTRAL,marcação
2022-10-09 19:05:00,4913,"Agora é mais do que oficial: a comunidade trader do btgpactual ganhou um evento para chamar de seu!  É um orgulho e tanto ver a maior Sala de Day Trade e Análise Técnica do Brasil se tornar cada dia mais independente. Obrigado a todos que seguem acompanhando diariamente nossos conteúdos!  lucascostaat e ottogsparenberg, sem vocês, nada disso seria possível. Vamos juntos!  marcelo.flora, sou muito grato por acreditar em nosso trabalho e incentivar esse projeto como ninguém!  E, claro, eu não podia deixar de citar a nelogica_brasil e a invight.me que nos acompanham desde sempre e que tornaram possível esse encontro. Obrigado!🚀",POSITIVE,marcação
2022-10-09 19:22:00,4913,"Faaala, pessoal! Passando por aqui para dividir com vocês um pouco da minha participação na 2ª edição do BTG Talks!  Foi uma honra e tanto moderar o bate-papo entre fabricio_goncalvez e capaiffer em um painel que discutiu a melhor forma de fazer investimentos, encontrar boas oportunidades e gerenciar riscos diante de um cenário extremamente volátil.  Vale lembrar, para quem perdeu, que todo o conteúdo do evento ficará disponível em breve no canal do btgpactual no YouTube. Confere lá!",POSITIVE,marcação
